GHCND:US10box_030,"HEMINGFORD 13.5 WSW, NE US",2016-12-14,2014-05-01
GHCND:US10boyd002,"BUTTE 0.1 S, NE US",2008-10-23,2007-03-01
GHCND:US10boyd003,"SPENCER 3.5 NE, NE US",2010-08-31,2007-04-01
GHCND:US10boyd005,"BUTTE 0.4 ESE, NE US",2012-08-16,2011-07-01
GHCND:US10brow001,"LONG PINE 0.4 W, NE US",2007-09-21,2004-07-01
GHCND:US10brow003,"JOHNSTOWN 5.0 NE, NE US",2014-10-07,2006-11-01
GHCND:US10brow004,"JOHNSTOWN 4.0 WSW, NE US",2012-02-08,2007-07-01
GHCND:US10brow005,"LONG PINE 15.7 ESE, NE US",2013-10-14,2007-07-01
GHCND:US10brow006,"JOHNSTOWN 0.2 E, NE US",2011-04-21,2007-09-01
GHCND:US10brow007,"JOHNSTOWN 8.8 N, NE US",2014-12-31,2009-03-01
GHCND:US10brow008,"AINSWORTH 18.7 SW, NE US",2016-01-22,2009-06-01
GHCND:US10brow009,"AINSWORTH 17.8 SSW, NE US",2010-10-17,2010-01-01
GHCND:US10buff001,"KEARNEY 5.8 NNW, NE US",2006-09-16,2004-05-01
GHCND:US10buff002,"KEARNEY 1.8 WNW, NE US",2018-09-16,2004-05-01
GHCND:US10buff003,"RAVENNA 6.6 SE, NE US",2006-05-20,2004-06-01
GHCND:US10buff004,"KEARNEY 0.9 SW, NE US",2018-09-18,2004-05-01
GHCND:US10buff005,"GIBBON 8.6 NW, NE US",2007-04-26,2004-05-01
GHCND:US10buff006,"MILLER 0.5 SE, NE US",2018-09-12,2004-05-01
GHCND:US10buff007,"RAVENNA 3.3 SE, NE US",2018-09-05,2004-06-01
GHCND:US10buff008,"RAVENNA 5.3 SW, NE US",2018-09-17,2004-06-01
GHCND:US10buff010,"PLEASANTON 1.4 ENE, NE US",2009-09-24,2004-07-01
GHCND:US10buff011,"SHELTON 0.5 SSE, NE US",2014-08-21,2004-07-01
GHCND:US10buff012,"GIBBON 0.2 WNW, NE US",2014-08-21,2004-07-01
GHCND:US10buff013,"ELM CREEK 2.2 WSW, NE US",2013-10-30,2004-07-01
GHCND:US10buff015,"AMHERST 3.1 WNW, NE US",2008-11-11,2004-08-01
GHCND:US10buff017,"KEARNEY 2.0 NW, NE US",2008-11-24,2004-10-01
GHCND:US10buff018,"KEARNEY 2.4 S, NE US",2006-08-25,2005-04-01
GHCND:US10buff019,"RAVENNA 6.8 ESE, NE US",2017-05-04,2005-03-01
GHCND:US10buff020,"KEARNEY 3.0 NNE, NE US",2005-10-31,2005-04-01
GHCND:US10buff025,"KEARNEY 5.0 WNW, NE US",2018-07-14,2008-05-01
GHCND:US10buff034,"GIBBON 4.2 N, NE US",2016-08-29,2012-08-01
GHCND:US10buff036,"RIVERDALE 0.2 WNW, NE US",2018-09-18,2014-01-01
GHCND:US10buff039,"GIBBON 4.7 N, NE US",2018-09-05,2015-09-25
GHCND:US10burt001,"TEKAMAH 5.0 SE, NE US",2006-11-07,2006-06-01
GHCND:US10burt002,"CRAIG 6.2 S, NE US",2018-09-05,2006-01-01
GHCND:US10burt003,"OAKLAND 1.6 N, NE US",2007-12-20,2006-06-01
GHCND:US10burt004,"CRAIG 2.2 W, NE US",2008-05-27,2006-06-01
GHCND:US10butl003,"SHELBY 5.7 SE, NE US",2007-01-08,2004-05-01
GHCND:US10butl004,"RISING CITY 3.1 WNW, NE US",2008-03-28,2004-05-01
GHCND:US10butl005,"RISING CITY 2.4 ESE, NE US",2018-09-16,2004-05-01
GHCND:US10butl008,"BRAINARD 1.8 SSE, NE US",2018-09-18,2004-05-01
GHCND:US10butl010,"RISING CITY 7.2 NNW, NE US",2013-10-07,2006-05-01
GHCND:US10butl011,"BELLWOOD 5.8 W, NE US",2018-09-05,2006-05-01
GHCND:US10butl013,"BELLWOOD 0.2 ESE, NE US",2010-06-08,2008-03-01
GHCND:US10butl015,"ULYSSES 8.6 W, NE US",2012-10-02,2012-03-01
GHCND:US10butl020,"DAVID CITY 0.2 N, NE US",2017-08-20,2015-07-01
GHCND:US10cass001,"PLATTSMOUTH 1.4 SW, NE US",2018-09-17,2007-08-01
GHCND:US10cass005,"WEEPING WATER 1.3 ESE, NE US",2018-09-17,2008-04-01
GHCND:US10cass010,"EAGLE 1.2 SW, NE US",2015-11-25,2014-07-01
GHCND:US10cass011,"PLATTSMOUTH 3.1 WNW, NE US",2016-12-25,2015-08-01
GHCND:US10ceda001,"HARTINGTON 0.5 NW, NE US",2017-05-26,2006-06-01
GHCND:US10ceda002,"ST. HELENA 4.1 SW, NE US",2018-09-18,2006-07-01
GHCND:US10ceda003,"RANDOLPH 9.0 NNW, NE US",2012-09-03,2006-06-01
GHCND:US10ceda004,"CROFTON 3.3 ESE, NE US",2014-06-22,2006-07-01
GHCND:US10ceda005,"CROFTON 6.2 NNE, NE US",2018-08-17,2006-07-01
GHCND:US10ceda006,"COLERIDGE 3.5 W, NE US",2018-09-16,2006-07-01
GHCND:US10ceda008,"HARTINGTON 5.9 ENE, NE US",2011-03-08,2006-07-01
GHCND:US10ceda009,"COLERIDGE 5.4 NE, NE US",2018-09-08,2006-07-01
GHCND:US10ceda010,"WYNOT 0.2 NNW, NE US",2006-11-21,2006-07-01
GHCND:US10ceda011,"FORDYCE 7.1 N, NE US",2013-11-06,2006-07-01
GHCND:US10ceda012,"COLERIDGE 0.2 WSW, NE US",2011-08-21,2006-07-01
GHCND:US10ceda013,"HARTINGTON 5.9 ENE, NE US",2016-10-10,2007-03-01
GHCND:US10ceda014,"LAUREL 3.9 ESE, NE US",2007-01-10,2006-08-01
GHCND:US10ceda015,"RANDOLPH 0.4 SSW, NE US",2018-09-05,2007-04-01
GHCND:US10ceda016,"HARTINGTON 12.8 E, NE US",2011-12-15,2007-06-01
GHCND:US10ceda017,"FORDYCE 3.6 WSW, NE US",2018-09-17,2008-08-01
GHCND:US10ceda020,"FORDYCE 1.6 W, NE US",2018-09-05,2012-10-01
GHCND:US10ceda021,"ST. HELENA 0.0 ESE, NE US",2014-08-15,2013-04-01
GHCND:US10ceda026,"HARTINGTON 7.4 N, NE US",2015-12-28,2014-09-01
GHCND:US10chas001,"IMPERIAL 0.1 SW, NE US",2018-09-12,2004-05-01
GHCND:US10chas002,"ENDERS 3.0 W, NE US",2018-09-16,2004-05-01
GHCND:US10chas003,"IMPERIAL 7.6 S, NE US",2018-09-18,2004-06-01
GHCND:US10chas004,"IMPERIAL 9.4 NE, NE US",2004-10-30,2004-07-01
GHCND:US10chas005,"IMPERIAL 7.3 WNW, NE US",2010-09-30,2004-06-01
GHCND:US10chas006,"CHAMPION 5.2 WNW, NE US",2014-05-23,2004-06-01
GHCND:US10chas007,"VENANGO 11.5 SE, NE US",2008-11-01,2004-06-01
GHCND:US10chas008,"LAMAR 1.7 SSW, NE US",2009-09-23,2004-06-01
GHCND:US10chas009,"WAUNETA 17.0 NNW, NE US",2015-11-30,2004-06-01
GHCND:US10chas010,"IMPERIAL 1.3 ENE, NE US",2006-12-20,2004-06-01
GHCND:US10chas011,"IMPERIAL 5.4 WNW, NE US",2018-09-08,2004-06-01
GHCND:US10chas012,"CHAMPION 8.3 W, NE US",2018-09-10,2004-07-01
GHCND:US10chas013,"VENANGO 8.9 SE, NE US",2018-05-30,2004-07-01
GHCND:US10chas016,"LAMAR 3.4 S, NE US",2018-09-04,2004-07-01
GHCND:US10chas017,"ELSIE 16.4 S, NE US",2018-09-04,2004-07-01
GHCND:US10chas018,"WAUNETA 6.3 N, NE US",2010-09-14,2004-07-01
GHCND:US10chas019,"ENDERS 4.0 NE, NE US",2018-09-08,2004-07-01
GHCND:US10chas021,"WAUNETA 2.8 W, NE US",2015-08-31,2004-07-01
GHCND:US10chas023,"IMPERIAL 11.5 N, NE US",2018-09-07,2004-08-01
GHCND:US10chas024,"WAUNETA 5.0 S, NE US",2005-06-10,2004-09-01
GHCND:US10chas025,"CHAMPION 3.7 SSE, NE US",2018-08-26,2004-09-01
GHCND:US10chas026,"IMPERIAL 10.4 NW, NE US",2011-06-13,2004-09-01
GHCND:US10chas027,"CHAMPION 0.0 WNW, NE US",2015-11-18,2004-10-01
GHCND:US10chas028,"ENDERS 1.0 NNW, NE US",2018-09-17,2005-04-01
GHCND:US10chas029,"CHAMPION 2.6 SW, NE US",2018-08-26,2005-05-01
GHCND:US10chas030,"WAUNETA 11.4 NNW, NE US",2008-08-29,2005-05-01
GHCND:US10chas031,"ENDERS 5.3 S, NE US",2012-06-03,2005-06-01
GHCND:US10chas032,"HAIGLER 25.5 NNE, NE US",2017-05-10,2006-09-01
GHCND:US10chas033,"CHAMPION 5.6 SSW, NE US",2018-09-08,2007-05-01
GHCND:US10chas034,"WAUNETA 6.1 W, NE US",2018-07-02,2008-06-01
GHCND:US10chas035,"WAUNETA 16.6 NNW, NE US",2018-08-10,2010-06-01
GHCND:US10chas036,"IMPERIAL 12.8 ENE, NE US",2018-09-13,2014-09-01
GHCND:US10chas037,"WAUNETA 0.3 SW, NE US",2018-09-05,2015-07-15
GHCND:US10cher001,"MULLEN 21.4 N, NE US",2014-09-12,2004-06-01
GHCND:US10cher004,"THEDFORD 11.8 NNE, NE US",2015-08-06,2004-07-01
GHCND:US10cher005,"VALENTINE 0.4 E, NE US",2018-08-13,2006-06-01
GHCND:US10cher006,"VALENTINE 42.9 SSE, NE US",2007-10-23,2006-07-01
GHCND:US10cher007,"VALENTINE 9.5 WNW, NE US",2011-06-13,2006-07-01
GHCND:US10cher008,"SPARKS 4.3 NNE, NE US",2017-03-01,2006-07-01
GHCND:US10cher009,"VALENTINE 28.7 S, NE US",2017-11-23,2006-07-01
GHCND:US10cher010,"HYANNIS 13.7 N, NE US",2012-10-05,2006-06-01
GHCND:US10cher011,"VALENTINE 15.0 SSE, NE US",2011-10-31,2006-07-01
GHCND:US10cher012,"VALENTINE 33.1 SW, NE US",2014-10-31,2006-08-01
GHCND:US10cher013,"BROWNLEE 4.5 N, NE US",2018-09-18,2006-10-01
GHCND:US10cher014,"VALENTINE 41.2 SSE, NE US",2009-08-19,2006-10-01
GHCND:US10cher016,"CODY 0.1 NE, NE US",2018-08-20,2006-11-01
GHCND:US10cher017,"VALENTINE 12.2 SSW, NE US",2008-04-30,2006-11-01
GHCND:US10cher018,"MERRIMAN 5.3 N, NE US",2018-09-07,2006-11-01
GHCND:US10cher019,"CODY 9.6 WSW, NE US",2015-04-17,2006-11-01
GHCND:US10cher022,"VALENTINE 7.6 N, NE US",2007-08-23,2007-03-01
GHCND:US10cher023,"VALENTINE 17.8 SSW, NE US",2012-06-30,2007-09-01
GHCND:US10cher024,"CODY 8.2 SSW, NE US",2018-09-17,2007-10-01
GHCND:US10cher025,"WOOD LAKE 2.0 WNW, NE US",2012-06-15,2007-10-01
GHCND:US10cher026,"WHITMAN 26.0 N, NE US",2017-06-17,2008-08-01
GHCND:US10cher027,"CODY 3.0 SW, NE US",2014-12-31,2009-05-01
GHCND:US10cher028,"CODY 20.9 WSW, NE US",2014-12-31,2009-05-01
GHCND:US10cher032,"VALENTINE 15.6 SSW, NE US",2018-05-25,2012-10-01
GHCND:US10chey002,"GURLEY 6.0 SE, NE US",2017-12-22,2004-05-01
GHCND:US10chey003,"DALTON 0.2 NE, NE US",2009-10-13,2004-05-01
GHCND:US10chey004,"SIDNEY 6.8 W, NE US",2005-09-12,2004-05-01
GHCND:US10chey005,"SIDNEY 7.2 S, NE US",2018-09-02,2004-05-01
GHCND:US10chey007,"SIDNEY 1.2 SSE, NE US",2018-09-18,2004-05-01
GHCND:US10chey008,"SIDNEY 17.9 E, NE US",2016-10-19,2004-08-01
GHCND:US10chey009,"SIDNEY 9.1 ESE, NE US",2017-10-03,2004-06-01
GHCND:US10chey010,"DALTON 4.5 WSW, NE US",2018-09-02,2004-05-01
GHCND:US10chey012,"LODGEPOLE 6.9 NW, NE US",2018-08-19,2004-05-01
GHCND:US10chey013,"SIDNEY 9.9 ENE, NE US",2012-07-09,2004-05-01
GHCND:US10chey014,"DALTON 3.2 WSW, NE US",2009-10-09,2004-05-01
GHCND:US10chey015,"GURLEY 9.1 E, NE US",2012-07-24,2004-05-01
GHCND:US10chey016,"DALTON 14.6 E, NE US",2017-05-15,2004-05-01
GHCND:US10chey017,"POTTER 1.1 ESE, NE US",2009-12-23,2004-06-01
GHCND:US10chey018,"DALTON 7.6 WSW, NE US",2018-07-17,2004-06-01
GHCND:US10chey019,"GURLEY 1.3 W, NE US",2018-09-15,2004-06-01
GHCND:US10chey021,"SIDNEY 0.9 NNW, NE US",2018-09-18,2004-06-01
GHCND:US10chey022,"SIDNEY 1.5 SE, NE US",2004-10-29,2004-07-01
GHCND:US10chey024,"DALTON 0.6 S, NE US",2009-10-27,2004-08-01
GHCND:US10chey025,"SIDNEY 0.7 S, NE US",2018-09-09,2004-08-01
GHCND:US10chey026,"POTTER 3.9 NE, NE US",2010-05-12,2004-08-01
GHCND:US10chey027,"POTTER 6.6 ESE, NE US",2018-09-09,2004-08-01
GHCND:US10chey028,"SIDNEY 8.1 SSE, NE US",2018-09-09,2004-08-01
GHCND:US10chey029,"POTTER 12.5 NNW, NE US",2011-12-30,2004-10-01
GHCND:US10chey030,"POTTER 12.0 N, NE US",2007-01-08,2004-10-01
GHCND:US10chey031,"LODGEPOLE 1.2 NE, NE US",2006-01-02,2004-10-01
GHCND:US10chey032,"LODGEPOLE 5.7 S, NE US",2018-08-19,2004-10-01
GHCND:US10chey033,"SIDNEY 17.2 WSW, NE US",2018-06-20,2004-10-01
GHCND:US10chey034,"SIDNEY 8.5 N, NE US",2007-07-14,2004-10-01
GHCND:US10chey035,"SIDNEY 7.3 W, NE US",2015-05-25,2004-10-01
GHCND:US10chey036,"SIDNEY 12.9 W, NE US",2018-09-02,2005-02-01
GHCND:US10chey037,"SIDNEY 14.1 WSW, NE US",2018-09-14,2005-04-01
GHCND:US10chey038,"LODGEPOLE 8.5 NNW, NE US",2009-05-11,2005-06-01
GHCND:US10chey041,"SIDNEY 10.4 WNW, NE US",2012-09-18,2006-06-01
GHCND:US10chey045,"GURLEY 3.6 SE, NE US",2014-09-30,2008-03-01
GHCND:US10chey046,"POTTER 5.4 ESE, NE US",2018-09-17,2008-09-01
GHCND:US10chey047,"SIDNEY 23.8 ESE, NE US",2010-12-05,2009-01-01
GHCND:US10chey049,"SIDNEY 13.1 WSW, NE US",2018-09-18,2009-04-01
GHCND:US10chey053,"LODGEPOLE 35.9 N, NE US",2018-05-29,2012-06-01
GHCND:US10chey056,"DALTON 9.5 ESE, NE US",2014-10-27,2013-09-01
GHCND:US10chey060,"SIDNEY 0.6 S, NE US",2018-09-18,2015-01-04
GHCND:US10clay002,"EDGAR 4.2 ESE, NE US",2015-12-31,2004-05-01
GHCND:US10clay004,"CLAY CENTER 2.8 W, NE US",2018-09-14,2004-05-01
GHCND:US10clay005,"EDGAR 2.4 NW, NE US",2018-09-08,2004-05-01
GHCND:US10clay007,"GLENVIL 0.7 ENE, NE US",2005-12-02,2004-05-01
GHCND:US10clay008,"CLAY CENTER 4.8 SSE, NE US",2018-09-16,2004-05-01
GHCND:US10clay009,"HASTINGS 6.1 ENE, NE US",2018-09-10,2004-05-01
GHCND:US10clay012,"HARVARD 5.0 NW, NE US",2005-04-27,2004-06-01
GHCND:US10clay013,"FAIRFIELD 2.8 NE, NE US",2018-09-05,2005-04-01
GHCND:US10clay015,"SUTTON 0.6 NE, NE US",2010-09-24,2005-04-01
GHCND:US10clay017,"EDGAR 6.5 NE, NE US",2010-09-17,2006-01-01
GHCND:US10clay018,"CLAY CENTER 0.3 NNE, NE US",2009-10-30,2006-04-01
GHCND:US10clay019,"CLAY CENTER 9.8 W, NE US",2017-01-18,2007-04-01
GHCND:US10clay020,"CLAY CENTER 6.7 W, NE US",2017-01-18,2007-04-01
GHCND:US10clay021,"CLAY CENTER 4.7 WSW, NE US",2017-01-18,2007-04-01
GHCND:US10clay023,"CLAY CENTER 5.2 S, NE US",2018-09-05,2008-03-01
GHCND:US10clay024,"HARVARD 5.7 NNE, NE US",2013-06-14,2008-05-01
GHCND:US10clay025,"FAIRFIELD 6.1 W, NE US",2009-05-07,2008-06-01
GHCND:US10clay027,"GLENVIL 4.3 SE, NE US",2011-08-30,2009-04-01
GHCND:US10clay029,"FAIRFIELD 1.6 S, NE US",2018-09-07,2010-04-01
GHCND:US10clay037,"SUTTON 0.7 SW, NE US",2018-09-04,2011-08-01
GHCND:US10clay039,"HARVARD 0.2 ESE, NE US",2018-09-18,2012-07-01
GHCND:US10clay041,"CLAY CENTER 0.2 ESE, NE US",2018-09-05,2013-09-01
GHCND:US10clay044,"ONG 7.2 N, NE US",2017-08-05,2015-06-17
GHCND:US10colf001,"CLARKSON 3.1 ESE, NE US",2018-09-05,2006-06-01
GHCND:US10colf002,"ROGERS 9.3 NW, NE US",2017-05-15,2006-06-01
GHCND:US10colf003,"CLARKSON 9.3 SSW, NE US",2018-09-05,2006-06-01
GHCND:US10colf005,"COLUMBUS 6.2 E, NE US",2007-12-10,2007-07-01
GHCND:US10cumi002,"WEST POINT 2.7 SSE, NE US",2014-11-03,2006-06-01
GHCND:US10cumi003,"WEST POINT 5.0 WNW, NE US",2018-09-18,2007-04-01
GHCND:US10cumi005,"WEST POINT 6.0 NE, NE US",2018-09-04,2006-06-01
GHCND:US10cumi006,"WISNER 0.4 SE, NE US",2013-10-15,2006-06-01
GHCND:US10cumi007,"WEST POINT 1.5 S, NE US",2014-09-09,2006-06-01
GHCND:US10cumi008,"BEEMER 0.2 E, NE US",2018-09-17,2006-06-01
GHCND:US10cumi009,"BANCROFT 0.7 S, NE US",2008-11-11,2006-06-01
GHCND:US10cumi010,"WEST POINT 5.3 WSW, NE US",2009-04-16,2006-06-01
GHCND:US10cumi011,"BANCROFT 7.1 W, NE US",2009-10-23,2006-06-01
GHCND:US10cumi012,"BANCROFT 0.2 NW, NE US",2018-09-15,2012-10-01
GHCND:US10cust001,"OCONTO 0.9 ESE, NE US",2008-11-05,2004-05-01
GHCND:US10cust002,"SARGENT 4.8 W, NE US",2005-11-25,2004-05-01
GHCND:US10cust003,"ARNOLD 0.3 SSE, NE US",2018-09-05,2004-05-01
GHCND:US10cust004,"GOTHENBURG 15.0 NNW, NE US",2017-02-14,2004-05-01
GHCND:US10cust005,"BERWYN 5.9 SSW, NE US",2018-09-04,2004-07-01
GHCND:US10cust007,"ANSLEY 0.4 E, NE US",2008-12-13,2004-07-01
GHCND:US10cust008,"MERNA 3.7 NE, NE US",2006-11-03,2004-07-01
GHCND:US10cust009,"MERNA 5.0 WNW, NE US",2014-08-09,2004-07-01
GHCND:US10cust010,"EDDYVILLE 11.4 N, NE US",2018-09-17,2004-07-01
GHCND:US10cust011,"ANSELMO 11.5 SW, NE US",2012-07-06,2004-07-01
GHCND:US10cust012,"ANSELMO 2.2 WNW, NE US",2018-09-06,2004-07-01
GHCND:US10cust013,"ANSELMO 6.0 NW, NE US",2006-12-21,2004-07-01
GHCND:US10cust014,"ANSELMO 11.8 WSW, NE US",2018-09-18,2004-08-01
GHCND:US10cust015,"ANSELMO 9.2 NW, NE US",2018-09-18,2004-08-01
GHCND:US10cust016,"ANSELMO 6.1 E, NE US",2011-10-18,2004-08-01
GHCND:US10cust017,"BROKEN BOW 12.3 S, NE US",2010-09-26,2004-08-01
GHCND:US10cust020,"GOTHENBURG 24.1 N, NE US",2018-09-18,2005-03-01
GHCND:US10cust021,"MERNA 11.4 W, NE US",2018-09-18,2005-04-01
GHCND:US10cust022,"BERWYN 4.4 NNE, NE US",2018-09-18,2005-04-01
GHCND:US10cust027,"MILBURN 1.9 ENE, NE US",2007-12-01,2007-04-01
GHCND:US10cust028,"SARGENT 0.9 W, NE US",2010-06-12,2007-05-01
GHCND:US10cust029,"COMSTOCK 0.8 ESE, NE US",2015-06-18,2008-03-01
GHCND:US10cust032,"MERNA 7.9 WSW, NE US",2018-09-13,2011-06-01
GHCND:US10cust035,"ANSELMO 8.9 WSW, NE US",2018-09-05,2015-08-18
GHCND:US10cust039,"CALLAWAY 0.2 S, NE US",2018-09-18,2013-09-01
GHCND:US10cust040,"BROKEN BOW 8.7 SSW, NE US",2018-09-05,2013-09-01
GHCND:US10cust041,"BROKEN BOW 2.9 E, NE US",2018-09-17,2013-09-01
GHCND:US10cust042,"ANSELMO 6.5 E, NE US",2018-09-06,2013-09-01
GHCND:US10cust045,"BROKEN BOW 0.7 N, NE US",2018-09-17,2014-08-01
GHCND:US10cust046,"MERNA 6.9 W, NE US",2018-09-05,2015-08-18
GHCND:US10dako002,"HUBBARD 3.1 SW, NE US",2018-09-17,2007-05-01
GHCND:US10dako003,"HUBBARD 0.1 NW, NE US",2018-09-14,2014-05-01
GHCND:US10dawe001,"CHADRON 0.5 SE, NE US",2010-01-15,2006-01-01
GHCND:US10dawe002,"CHADRON 0.4 SE, NE US",2018-09-17,2006-06-01
GHCND:US10dawe003,"CHADRON 4.7 SSW, NE US",2013-05-29,2006-06-01
GHCND:US10dawe005,"CHADRON 0.6 WNW, NE US",2018-06-11,2006-06-01
GHCND:US10dawe006,"CRAWFORD 6.8 E, NE US",2018-08-20,2006-09-01
GHCND:US10dawe007,"CHADRON 3.6 WSW, NE US",2011-12-04,2006-10-01
GHCND:US10dawe010,"HAY SPRINGS 7.5 WSW, NE US",2018-09-09,2006-11-01
GHCND:US10dawe011,"MARSLAND 14.4 ENE, NE US",2018-07-18,2007-04-01
GHCND:US10dawe012,"WHITNEY 4.5 WSW, NE US",2008-09-08,2007-04-01
GHCND:US10dawe013,"CRAWFORD 9.6 SSE, NE US",2016-06-20,2007-03-01
GHCND:US10dawe015,"HEMINGFORD 10.1 NNE, NE US",2018-09-17,2007-06-01
GHCND:US10dawe016,"CRAWFORD 2.1 ENE, NE US",2009-08-25,2007-08-01
GHCND:US10dawe017,"MARSLAND 8.2 E, NE US",2018-09-09,2008-01-01
GHCND:US10dawe018,"HEMINGFORD 13.2 N, NE US",2018-09-09,2008-01-01
GHCND:US10dawe019,"CHADRON 8.5 S, NE US",2009-04-30,2008-05-01
GHCND:US10dawe023,"HEMINGFORD 12.0 NE, NE US",2012-06-20,2010-05-01
GHCND:US10dawe025,"CHADRON 3.6 W, NE US",2018-04-21,2011-08-01
GHCND:US10dawe026,"CHADRON 39.3 WSW, NE US",2018-09-16,2011-09-01
GHCND:US10dawe027,"CHADRON 16.1 SSW, NE US",2013-09-24,2012-10-01
GHCND:US10dawe030,"MARSLAND 3.5 E, NE US",2018-09-18,2014-04-01
GHCND:US10daws001,"COZAD 7.2 E, NE US",2018-09-18,2004-05-01
GHCND:US10daws002,"LEXINGTON 1.1 E, NE US",2018-09-18,2004-05-01
GHCND:US10daws003,"OVERTON 3.1 NNW, NE US",2004-11-22,2004-05-01
GHCND:US10daws004,"COZAD 2.9 WNW, NE US",2004-10-19,2004-05-01
GHCND:US10daws005,"COZAD 18.2 ESE, NE US",2004-10-15,2004-05-01
GHCND:US10daws006,"COZAD 23.8 ESE, NE US",2004-10-15,2004-05-01
GHCND:US10daws007,"GOTHENBURG 4.9 N, NE US",2017-02-14,2004-05-01
GHCND:US10daws008,"COZAD 4.4 S, NE US",2018-09-17,2004-05-01
GHCND:US10daws009,"GOTHENBURG 2.9 S, NE US",2010-04-08,2004-05-01
GHCND:US10daws010,"SUMNER 2.7 W, NE US",2018-09-18,2004-05-01
GHCND:US10daws011,"SUMNER 3.7 ESE, NE US",2018-09-18,2004-05-01
GHCND:US10daws012,"EDDYVILLE 0.0 NW, NE US",2004-09-21,2004-05-01
GHCND:US10daws013,"ELM CREEK 4.8 WNW, NE US",2016-07-05,2004-07-01
GHCND:US10daws014,"OVERTON 2.2 SE, NE US",2010-06-23,2004-08-01
GHCND:US10daws015,"FARNAM 4.8 E, NE US",2017-02-14,2005-04-01
GHCND:US10daws017,"COZAD 0.9 NNE, NE US",2018-09-16,2011-07-01
GHCND:US10daws018,"GOTHENBURG 0.7 NNE, NE US",2015-08-31,2012-06-01
GHCND:US10deue001,"CHAPPELL 0.3 W, NE US",2010-07-13,2004-05-01
GHCND:US10deue002,"CHAPPELL 0.2 N, NE US",2014-10-31,2004-05-01
GHCND:US10deue003,"CHAPPELL 0.4 SSE, NE US",2009-08-26,2004-05-01
GHCND:US10deue004,"CHAPPELL 8.7 ENE, NE US",2018-09-10,2004-05-01
GHCND:US10deue005,"CHAPPELL 7.8 E, NE US",2012-08-03,2004-05-01
GHCND:US10deue009,"BIG SPRINGS 0.8 W, NE US",2018-09-18,2004-08-01
GHCND:US10deue010,"CHAPPELL 2.7 NNE, NE US",2018-09-18,2004-07-01
GHCND:US10deue012,"CHAPPELL 6.6 WSW, NE US",2013-02-21,2004-10-01
GHCND:US10deue013,"CHAPPELL 0.7 E, NE US",2007-06-12,2005-10-01
GHCND:US10deue015,"BIG SPRINGS 9.6 WSW, NE US",2018-09-18,2005-09-01
GHCND:US10deue016,"BIG SPRINGS 0.4 SSE, NE US",2009-11-29,2006-05-01
GHCND:US10deue018,"LODGEPOLE 4.0 ENE, NE US",2018-09-18,2006-05-01
GHCND:US10deue020,"CHAPPELL 12.0 E, NE US",2010-04-23,2008-05-01
GHCND:US10deue021,"CHAPPELL 4.5 W, NE US",2013-11-20,2010-03-01
GHCND:US10deue025,"CHAPPELL 0.3 WNW, NE US",2018-08-20,2013-05-01
GHCND:US10dixo001,"WAYNE 13.7 NNE, NE US",2009-10-23,2006-06-01
GHCND:US10dixo003,"WAKEFIELD 4.3 ENE, NE US",2013-10-03,2006-10-01
GHCND:US10dixo005,"PONCA 0.1 SSE, NE US",2008-09-18,2007-06-01
GHCND:US10dixo006,"PONCA 8.6 W, NE US",2008-06-17,2007-06-01
GHCND:US10dodg005,"SCRIBNER 2.0 E, NE US",2018-05-13,2007-04-01
GHCND:US10dodg012,"HOOPER 3.6 NE, NE US",2014-06-03,2010-06-01
GHCND:US10doug001,"OMAHA 11.3 W, NE US",2010-04-08,2006-06-01
GHCND:US10doug002,"OMAHA 13.5 WSW, NE US",2016-10-25,2006-06-01
GHCND:US10doug005,"OMAHA 12.6 W, NE US",2018-09-18,2006-06-01
GHCND:US10doug006,"OMAHA 2.9 W, NE US",2018-09-18,2006-07-01
GHCND:US10doug007,"OMAHA 11.7 W, NE US",2017-05-24,2006-06-01
GHCND:US10doug009,"OMAHA 11.9 WSW, NE US",2008-11-05,2006-06-01
GHCND:US10doug012,"WATERLOO 2.3 W, NE US",2015-07-25,2006-08-01
GHCND:US10doug013,"OMAHA 5.7 NNW, NE US",2007-04-03,2006-09-01
GHCND:US10doug014,"OMAHA 11.2 WSW, NE US",2018-09-18,2004-12-01
GHCND:US10doug015,"OMAHA 4.6 NNW, NE US",2007-08-22,2006-08-01
GHCND:US10doug018,"OMAHA 4.3 WNW, NE US",2015-06-21,2007-04-01
GHCND:US10doug019,"OMAHA 8.2 WSW, NE US",2018-09-07,2007-04-01
GHCND:US10doug020,"OMAHA 5.2 WNW, NE US",2010-07-27,2007-05-01
GHCND:US10doug021,"ELKHORN 2.8 N, NE US",2010-05-22,2007-06-01
GHCND:US10doug022,"OMAHA 14.2 SW, NE US",2007-12-10,2007-08-01
GHCND:US10doug024,"OMAHA 6.7 WNW, NE US",2017-05-15,2011-05-01
GHCND:US10doug025,"BENNINGTON 0.1 ESE, NE US",2018-09-17,2010-06-01
GHCND:US10doug029,"OMAHA 12.8 W, NE US",2017-10-29,2007-08-01
GHCND:US10doug031,"ELKHORN 0.9 E, NE US",2013-04-17,2008-12-01
GHCND:US10doug033,"OMAHA 12.0 W, NE US",2011-12-02,2011-05-01
GHCND:US10doug035,"OMAHA 9.3 W, NE US",2017-04-04,2012-02-01
GHCND:US10doug036,"OMAHA 11.2 WNW, NE US",2018-09-07,2012-06-01
